Date,Id,comment_text,sentiment_rating
2017-09-15 8:38:46,151966444824649_1648983558456256,ربحتو برشة بقلة على وجوهكم الحرفة كرهتونا في ارواحنا ..ما فقتوش على رواحكم نهار كل مادين وجوهكم تسيبو في الرداءة و الكابة و قلة المعروف,-1
2017-09-15 8:39:28,151966444824649_1648983558456256,ne9sin naf5an yzid ymed wejhou mesbe7,-1
2017-09-15 8:42:49,151966444824649_1648983558456256,هههههه ناقصة بو غلاب نتاع الكذب والتجمع بلاد فيها كان الكلب وخوه,-1
2017-09-15 8:45:06,151966444824649_1648983558456256,meskin elli yelbes kit bech yesma3 el radio,-1
2017-09-15 8:52:31,151966444824649_1648983558456256,Tfoouuuuuh,-1
2017-09-15 9:04:23,151966444824649_1648983558456256,لاش بربي هالماسط,-1
2017-09-15 9:06:15,151966444824649_1648983558456256,mal l9itou ma tjibou we7ed la7ass l asyedou,-1
2017-12-31 11:15:07,151966444824649_1767868329901111,"كلام راشي  وخايخ والمذيعة عاد  قول عليها من عهد الحرب ،،،، ياخي الناس يهمها كان الوضع 
ع الاقتصادي  وانت بديت من اول السنة تنوح وتشكي  شنوا الجديد جبتو وإلا تجامل في المذيعة وبرا",-1
2017-03-20 6:57:52,151966444824649_1455802164441064,مذيع  و اعلام بهيم توا التلامذة و الاولياء من مصلحتهم يقراو و استاذهم مهان ؟؟ شعب مغقل قال شنو مشكلتنا ؟؟؟ مشكلتك مشكلت مبادئ و قيم و استاذك قاعد يتهان شنو بقى من كرامة الدولة و السلطة و الشعب و التلامذة و الاولياء كي يتهان معلميهم و اساتذتهم,-1
2017-12-31 1:12:24,151966444824649_1767015833319694,yeziw bla kedhb bellehi fel7in ken fil fetna,-1
2017-12-30 15:49:23,151966444824649_1766989073322370,شمس افلام,-1
2017-12-31 4:42:12,151966444824649_1767456176608993,"c de la pure arnaque .. shems fm .. ne donne meme pas un dinar 
hhh pauvres tunisiens . debiles",-1
2017-12-31 12:29:17,151966444824649_1767456176608993,Lekhi mazzelou 3bed débiles à ce point? Ti ki 9adder 3likom rabbi w tam3ine fi dwira (w ya dhnoubi) Au moins ab3thou des sms pas des commentaires sur fcb. Za3ma i7ebb yerba7 dar ballouchi à 100%,-1
2017-12-31 4:12:49,151966444824649_1767437426610868,Khasara j'écoute  bien shems fm  mais  hasitkom   khidba,-1
2017-12-30 18:38:06,151966444824649_1766696483351629,Hadi mra manzousa hiya ou chams fm  eli testad3i faha,-1
2017-12-27 5:48:33,151966444824649_1763432433678034,Shemes fm 9adechkom.tefhin,-1
2017-09-28 4:32:32,151966444824649_1661864933834785,essna mgayna shems fm,-1
2017-12-31 4:12:49,151966444824649_1767437426610868,Khasara j'écoute  bien shems fm  mais  hasitkom   khidba,-1
2017-12-30 18:38:06,151966444824649_1766696483351629,Hadi mra manzousa hiya ou chams fm  eli testad3i faha,-1
2017-12-27 5:48:33,151966444824649_1763432433678034,Shemes fm 9adechkom.tefhin,-1
2017-09-28 4:32:32,151966444824649_1661864933834785,essna mgayna shems fm,-1
2017-06-19 8:26:14,151966444824649_1554749521212994,Mala emarek 7outhla,-1
2017-06-19 10:30:24,151966444824649_1554749521212994,يا شمس افلام علاه تمرضوا فينا بحناك الزكار حتى مشطتها كيف بن علي كيف نراها نتفكر تونس سبعة واذن سيادته وهات ماك اللغة الخشبية جيبوا الشباب المتالق والناجح ويزيونا مالطبابلية والزكارة,-1
2017-06-14 8:19:04,151966444824649_1549186128436000,شعب مغفل,-1
2017-06-14 8:30:22,151966444824649_1549186128436000,akber tfabrika,-1
2017-06-14 8:36:27,151966444824649_1549186128436000,halka maghchoucha fi khedhbe we tbaliite barcha,-1
2017-06-14 8:48:28,151966444824649_1549186128436000,Jme3t chams fm ykamlo ystabhlo f cha3b tfooooooh 3likom w 3l admin,-1
2017-06-14 8:56:47,151966444824649_1549186128436000,شعب مغفل برنامج مبني على الكذب والزواولة تبعث وتخسر في فلوسها,-1
2017-06-14 8:57:11,151966444824649_1549186128436000,Min beb sodfa ze3ma hhhh wlh l7keya imfabrka,-1
2017-06-14 9:00:20,151966444824649_1549186128436000,هههه جبة و هو متحيل كيف سامي متع صندوق التحيل متع امبارح عيني عينك هههه,-1
2017-06-14 9:01:12,151966444824649_1549186128436000,8riba wlh 8achkom fil audimat w 8achkom fil bernemej w mezel bech i8ochkom w fema chkoun  idefe3 3lih :o bernemej nul nebhet ki nesma3 3bed mtab3etou w bjedha teb3th fi sms t7eb terbe7 😆 tfarjou fi baramej eli tosle7 choufou 5edmet legwera win tayra tal3ou niveau chweya w ma3ach tra5ssou rwe7kom lih wela l8irou 3la zouz frank el 9asm b yed rabi,-1
2017-06-14 9:38:31,151966444824649_1549186128436000,والله حرام عييب يا سامي معادش ثمة مصداقية,-1
2017-06-11 10:37:37,151966444824649_1546513622036584,العيب في shems fm تعمللكم في إشهار يا إعلام الكلاب,-1
2017-06-11 10:40:09,151966444824649_1546513622036584,Chems. Fm. الاماراتية الصهيونية ماذا تنتظرون منها، ان تنشر الأخلاق والقيم والمبادئ ، ههههههه هم مثل القراد والقمل يقتاتون من المستنقعات.,-1
2017-06-11 10:40:13,151966444824649_1546513622036584,و هذا Article تهبطيه يا شمس,-1
2017-06-11 10:40:22,151966444824649_1546513622036584,ليس هناك فرق بينكم وبين البهاءم...وتونس دولة اسلامية وليس لاءكية يا جماعة جمعية شمس..سفهاء والله غني عن صيامكم يا اولاد**********,-1
2017-06-11 10:40:30,151966444824649_1546513622036584,Tfohhhhhhh alikme,-1
2017-06-11 10:41:23,151966444824649_1546513622036584,وعلاش توريو فاهم !!!!,-1
2017-06-11 10:44:51,151966444824649_1546513622036584,عملتوا العار يا احفاد الشيطان,-1
2017-06-11 12:53:28,151966444824649_1546513622036584,هههههه والله لا تحشموها يا خماج,-1
2017-06-11 12:54:42,151966444824649_1546513622036584,"Wlh la te7echmou 
In la tasta7i faf3al ma che2t",-1
2017-06-11 13:02:15,151966444824649_1546513622036584,زيد دافعوا عليهم والله لاتحشموا لا انتم لاهم,-1
2017-06-11 13:03:52,151966444824649_1546513622036584,الواطي يبقي طول عمرو واطي,-1
2017-06-11 13:03:59,151966444824649_1546513622036584,Hhhhhhh el3alem elkol ya3ref enou entoma ya FM wgirkom matjiwech 7ata 10 /100  klamkom jamais y2ather fe twansa. Cha3eb zabrat Ama y4ir 3la dino wjamais ybadlou,-1
2017-03-21 8:58:30,151966444824649_1456821024339178,مزقته الرياح من يومه الاول  كفاكم كذبا,-1
2017-03-21 8:59:04,151966444824649_1456821024339178,"Ya chams FM yeser tekdbou la vidéo est   ancienne, le ciel n'est pas aussi nuageu.",-1
2018-01-02 7:08:33,151966444824649_1769964193024858,موش صحيح...مخابر كبرى تحبّ تبيع منتجاتها (....),-1
2018-01-02 7:09:11,151966444824649_1769964193024858,walhi lkolo ktheb wo mfmch mno asel,-1
2018-01-02 15:41:01,151966444824649_1770389406315670,يزيو من الكذب ، جبدتو حكاية من الحيط ، ناقصة هي البلاد بلبلة ، قاعدين تشغلو و تلاهيو في العباد بالكذب باش تبعدوهم على الصحيح,-1
2018-01-02 15:01:12,151966444824649_1770366219651322,"ما قريتش لارتيكل لكن علاش التشهير باسم واحد وقت اااي هي قايمة طويلة ,قلة احترافية والا تشفي؟",-1
2018-01-02 13:39:44,151966444824649_1770269726327638,يكذبوا علي الناس,-1
2018-01-02 13:42:03,151966444824649_1770269726327638,ظهرتو. كذبين. و. سراق,-1
2018-01-02 13:47:11,151966444824649_1770269726327638,ياكذابة,-1
2018-01-02 13:47:22,151966444824649_1770269726327638,Yezikom mel kedeb,-1
2018-01-02 17:13:08,151966444824649_1770269726327638,سئمنا الغش والنفاق والكذب والاستهتار بعقول التونسيون والا فكيف تطالبون بالاجابة على اسئلة اصافية للفوز بالمنزل ولم تضكروا ذلك عند الاسهار وهذا سيء مقرف..سمعت مرة منسط يقول ثمن المساج 900مليم ثم بصوت خافت يقول في ثلاثة  ?????الى هذا الحد صرتم متمرسون على الغش والخداع للمواطن البسيط الا يكفيه كذب الساسة?? .ثم اين النيابة العامة اليس هذا اشهار كاذب يستحق العقاب والتعويض???,-1
2017-03-21 6:23:24,151966444824649_1456821024339178,العلم موجود يزيو بلا كذب عملتو العار سيبو الناس تخدم,-1
2017-03-21 6:48:21,151966444824649_1456821024339178,"من قوة الكذبة العلم هزو ا الريح وبامكان جميع السكان في كامل الجمهورية مشاهدته يحلق في السماء ....

يا حمامة طارت................:(",-1
2017-03-21 6:52:26,151966444824649_1456821024339178,العلم تقطع علاه الكذب يا اعلام العار,-1
2017-03-21 7:02:11,151966444824649_1456821024339178,بالله يويو باكذب تي اهوك مقطع في تصاور آخرين يعني الصالح تردوه فاسد و الفاسد تنظفوه,-1
2017-03-21 8:07:59,151966444824649_1456821024339178,يزي من الكذب العلم تقطع والصور فضحت إنجاز العبقري للحكومة سراااااااق وهذا اسمه اهدار للمال العام,-1
2017-03-12 2:58:06,151966444824649_1446863432001604,كذب وسرقة,-1
2017-12-31 6:10:16,151966444824649_1767437426610868,تكذبو يلزمك عاللقل 10 لاف باش تدخل القرعة,-1
2017-12-31 6:26:01,151966444824649_1767437426610868,فما كان الكذب تو هاذي دار و الا شقة ؟,-1
2017-12-31 6:34:00,151966444824649_1767437426610868,مازال اشكون الي يحصللكم؟؟كان اجبورة ميسالش اضحكو علاهم شوى,-1
2017-12-31 4:49:22,151966444824649_1767437426610868,Du blablabla,-1
2017-12-31 4:53:30,151966444824649_1767437426610868,ههههههه والله أكبر كذبا الدار هذه عندها قرن ملي مهبطينها يخدمو بيها وكهو وكل مرة يجيبولنا وحدة قعرة توري في قدها وتكذب على العباد والله متربحو كان دعاء الشر شوفو حاجة باهيا تصلح وأعمالها موش تتحيلو على العباد يزبو راهي ولات موضة قديما وماسطة😂😂😂,-1
2017-12-24 12:08:49,151966444824649_1760522480635696,Shems FM la radio la plus sérieuse.  Bonne chance,1
2017-12-31 15:08:42,151966444824649_1767783029909641,Chems FM la radio que j'aime.,1
2017-03-14 4:45:49,151966444824649_1449762291711718,Sbeh ennour a7la radio chams fm,1
2017-12-19 5:53:24,151966444824649_1754898514531426,Bonjour. Shems une radio sympa.,1
2017-09-28 15:35:06,151966444824649_1663190013702277,Min ahssen les radio rabbi maakom,1
2017-09-27 11:43:23,151966444824649_1661864933834785,"Ma meilleure station -radio .Je l'écoute dès le début . Le 18 décembre 2010 dans les infos de 8 h , j'ai appris que Bouazizi s'était immolé par le feu .Les infos étaient données en arabe dialectal .J'entendais cela pour la première fois .J'aime beaucoup l'équipe de la matinale et surtout Houssem Hamad , Karima mais je regrette le remplacement de Aida Arab  et son émission de17 h à 19 h avec Mahmoud . . . par l'émission "" Taoula et crazy "" insipide surtout Façon .On ne change pas une équipe qui gagne . Joyeux anniversaire !",1
2017-09-24 9:13:58,151966444824649_1658554310832514,radio chems mahlakoume,1
2017-09-24 9:15:36,151966444824649_1658554310832514,radio chems mahlakoume de l'algerie,1
2017-09-24 9:25:27,151966444824649_1658554310832514,salut tlmd bonne chance au radio chems,1
2017-09-22 9:32:32,151966444824649_1656506824370596,A9wa radio fi sport bravo bravo,1
2017-09-17 1:47:04,151966444824649_1650729104948368,Sbeh enour l'I ahla radio,1
2017-09-17 10:22:34,151966444824649_1645015108853101,Bon chance ahla radiooo Shams Fm Tunisie (Radio),1
2017-06-25 2:09:33,151966444824649_1561178113903468,A7la radio nchalah 3idkoum mabrouk w snin dayma w brabi n7eb n3ayed 3la s7abi tarek w fawzi yasm3o fina fi Qatar w 7ob 7yeti ili far9rtna edenya souhir ben ahmed,1
2017-06-14 7:10:55,151966444824649_1549415451746401,Les plus beau radio shems fm,1
2017-03-25 17:49:57,151966444824649_1461526743868606,bravo shems f.m vous etes une radio de proximitee' reellement c'est pourquoi j'ai beaucoup d;estime en vers vous mes sinceres salutations a tous les animateurs et equipes de shems f.m,1
2017-03-15 14:33:18,151966444824649_1451241248230489,"A7la radio shams fm 
Wahdek souhayl",1
2017-03-24 11:35:59,151966444824649_1460197620668185,Dima moutaalika  shems fm,1
2017-03-22 1:42:18,151966444824649_1457734800914467,Sbah errezke wlmahaba lkoul ennasse et l'équipe shems,1
2017-03-22 3:01:44,151966444824649_1457734800914467,Sabah Annour a TT le groupe animateur SHEMS/FM,1
2017-03-22 4:26:22,151966444824649_1457734800914467,"Shems FM 
صباح الرقة والإحساس",1
2017-03-12 1:39:37,151966444824649_1447688681919079,sbe7 elward  shems fm,1
2017-03-09 2:18:03,151966444824649_1444253748929239,Bonjour shems f m excellente journée à l'écoute,1
2017-03-09 5:05:35,151966444824649_1444253748929239,Merci ma. Shems!,1
2017-03-07 1:35:27,151966444824649_1441960939158520,Sbe7 enour shems fm,1
2017-03-05 10:16:35,151966444824649_1440167459337868,MARHBE  Mr ABID  AHLA  WIJDEN<MISSIKOM  BILKHIR>  ❤AHLA  Shems FM (page officielle)❤,1
2017-06-24 5:53:12,151966444824649_1560111590676787,TRES BON WEEKENDSHEMS FM,1
2017-06-24 5:56:03,151966444824649_1560111590676787,"A7la sbe7 
Sbe7 lward chems Fm",1
2017-06-23 16:34:06,151966444824649_1559770197377593,A7LA***SO***WA7LA***SHEMS***W A7LA MOUSAM IIN  W 1000 MABROUK  LIKOL  INNAJHIIIN\IID  SAIID  BARCHA  TA2ALO9 W  BARCHA INJE7  YA  RAB...,1
2017-06-19 14:29:53,151966444824649_1555335157821097,Merci Shems,1
2017-06-12 3:26:28,151966444824649_1547140835307196,أحلي صباح لشمس #fm,1
2017-06-11 16:57:27,151966444824649_1546823678672245,bravo shems,1
2017-03-26 2:06:13,151966444824649_1461799213841359,احلي صباح   .  Shems,1
2017-09-21 5:49:31,151966444824649_1655211891166756,Ana lamia men america farhana barcha shems fm 😙😙😙😙😙😙,1
2017-09-20 1:33:48,151966444824649_1653884781299467,SABEH il fil  Shems  FM,1
2017-09-18 6:14:12,151966444824649_1651860528168559,احلى شمس,1
2017-09-17 3:03:53,151966444824649_1650729104948368,quel bon petit dej bon dimanche a toute l equipe de shems FM,1
2017-09-16 10:01:47,151966444824649_1650089115012367,Bravo shems,1
2017-06-26 5:32:35,151966444824649_1562180573803222,Ayemkom kolhe id toute l'équipe  shems fm,1
2017-06-25 4:09:23,151966444824649_1561257447228868,عيدك مبرووووك كريمة و جماعة شمس اف ام.الكل,1
2017-09-26 18:06:36,151966444824649_1661201823901096,Joyeux anniversaire Shems FM (page officielle) 🎂🎉🎇🎉🎇🎉🎇🎆🎊,1
2017-09-26 18:26:14,151966444824649_1661201823901096,Happy Chams fm!,1
2017-09-27 0:24:02,151966444824649_1661201823901096,Happy shamoustiiiiii😘😍😍😍😍,1
2017-09-27 2:06:09,151966444824649_1661201823901096,Joyeux anniversaire 🎂🎂🎁🎁🎁,1
2017-09-27 2:12:04,151966444824649_1661201823901096,كل سنه وانتم موتالقين,1
2017-09-27 2:29:30,151966444824649_1661201823901096,Nchalah kol d9i9a w kol thanya wechamousa mnawra 7yatna w ayamna,1
2017-09-27 5:45:45,151966444824649_1661201823901096,كل عام و انتم متالقين,1
2017-09-27 5:52:59,151966444824649_1661201823901096,kol 3am 7ayin b5ir 🌞🌞🌞🎂🎂🎂,1
2017-09-27 6:30:23,151966444824649_1661201823901096,كل سنه وأنتم موتالقين,1
2017-09-27 7:16:56,151966444824649_1661201823901096,كل عام والشمس ساطعه انشالله,1
2017-09-27 7:55:55,151966444824649_1661201823901096,Kol.3am.7ya.b5ir.ya.chemes.ya.m3alma,1
2017-09-27 10:39:40,151966444824649_1661201823901096,Chalh kol 3am we shamos be 5ir,1
2017-09-27 11:34:01,151966444824649_1661201823901096,Joyeux anniversaire🎂🎁shamous a,1
2017-09-27 12:34:33,151966444824649_1661201823901096,كل عام وشموسه تضوي علينا,1
2017-09-27 12:46:08,151966444824649_1661201823901096,كل عام وانتم طيبين يا احلى شمس,1
2017-09-28 8:30:39,151966444824649_1661201823901096,شمس ديما حفالي,1
2017-09-30 6:17:06,151966444824649_1661201823901096,Joueuse anniversaire chemsouna,1
2017-09-26 16:31:48,151966444824649_1661113550576590,برافو شمس افم,1
2017-09-25 11:14:08,151966444824649_1659783977376214,Merci shems fm mwansetna,1
2017-09-22 11:08:46,151966444824649_1656506824370596,Merci Shems FM (page officielle),1
2017-09-22 7:20:43,151966444824649_1656392741048671,شكرا شمس  ف م,1
2017-09-22 6:14:59,151966444824649_1656311294390149,Merci shems 3la takrim ilmonadhel ilkabir taher hamila,1
2017-09-21 6:17:46,151966444824649_1655258814495397,Shems bravo a vous,1
2017-09-28 3:58:27,151966444824649_1661850340502911,كل عام وانت بخير بخير وربي فضلكم وديما نفرحو بيك,1
2017-11-21 17:51:26,151966444824649_1661850340502911,Joyeux anniversaire,1
2017-09-27 5:58:24,151966444824649_1661641257190486,Joyeuuuuuux shems ♡♡,1
2017-09-27 6:03:19,151966444824649_1661641257190486,BRAVO l'Equipe,1
2017-09-27 9:20:16,151966444824649_1661641257190486,Tahia lelle ekibbe shems  f . F,1
2017-09-27 9:25:26,151966444824649_1661613043859974,Rabi iwafakkom masira mouwafaka,1
2017-09-27 11:04:37,151966444824649_1661864933834785,كل عام وشمس ف م بالف خير,1
2017-09-27 11:29:00,151966444824649_1661864933834785,ان شاء الله ديما فالعلالي و ديما منورين ....يا احلي شموووووسة,1
2017-09-27 11:55:27,151966444824649_1661864933834785,kol 3am washames fm eb5ir wata9adem,1
2017-09-27 12:00:54,151966444824649_1661864933834785,مبرووووووك  عليكم وكل عام وشمسنا بالف خير,1
2017-09-27 12:02:18,151966444824649_1661864933834785,Meilleurs voeux de bonne continuation,1
2017-09-27 12:11:59,151966444824649_1661864933834785,كل عام وشمس اف م حية بالف خير  وبالنجاح والتوفيق,1
2017-09-27 12:47:35,151966444824649_1661864933834785,كل عام وانتم حيين بالف خير,1
2017-09-27 13:10:54,151966444824649_1661864933834785,Happy birthday mwafkin dima inchallah,1
2017-09-27 15:41:03,151966444824649_1661864933834785,Jounoud chams rabi ye7mikom ..,1
2017-09-27 16:30:26,151966444824649_1661864933834785,Joyeux anniversaire kol 3am 1000000000kir 🎂🎁💞💕💖,1
2017-09-27 22:58:39,151966444824649_1661864933834785,كل.عام.وشموسة.بالف.خير.وانشاء.الله.الي.الامام.والزدهار,1
2017-09-28 4:06:39,151966444824649_1661864933834785,MABROUK BOTAWFIK,1
2017-09-28 15:22:38,151966444824649_1661864933834785,Kol-3am-w-intouma-bi-alf-5ir,1
2017-09-27 9:54:45,151966444824649_1661850340502911,كل عام  وأنتي بجير  _شمس فام,1
2017-09-27 9:59:08,151966444824649_1661850340502911,كل عام وانتم والإذاعة بالف خير,1
2017-09-27 10:00:29,151966444824649_1661850340502911,Kol 3am wchams fm balfin 5ir joyeux anniversaire rabi iwafa9 kom,1
2017-09-27 17:06:24,151966444824649_1662153423805936,Shems F M nawartouna y'a nawara,1
2017-09-27 10:26:13,151966444824649_1661864933834785,Inchalla dima menawrine masira mouwafaka el shems f .m  boufaroua mohsen  ksar helalle,1
2017-09-27 10:29:29,151966444824649_1661864933834785,Kol 3am w hiya a7la,1
2017-09-27 10:30:14,151966444824649_1661864933834785,كل عام وانتم بخير واحلى حاجة في شمس اف م اللي انتم مبروكين على بن علي بعد شهرين من تاسيس الاذاعة بن الكلب طار ههههههههه,1
2017-09-27 10:32:14,151966444824649_1661864933834785,Menawarre bihom yahamza okba 1000,1
2017-09-27 10:38:10,151966444824649_1661864933834785,مبروك مبروك مبروك,1
2017-09-27 10:52:09,151966444824649_1661864933834785,Bonne fête  chams,1
2017-12-31 14:38:30,151966444824649_1767943913226886,***TAWASOL  MOUMTEEEZ  SHEMSOUN  TA7FOUN***😍,1
2017-12-31 10:11:06,151966444824649_1767783029909641,bravooooooo shems fm,1
2018-01-02 14:23:29,151966444824649_1767783029909641,TA7ya  shems fm,1
2017-12-29 16:08:25,151966444824649_1765954193425858,Joyeuse fin d'année pour toute l'équipe de shems fm,1
2017-12-29 10:02:12,151966444824649_1765624206792190,Bravo shems fm,1
2017-12-28 6:02:26,151966444824649_1764428916911719,Dima m3ak a7la monoprix a7la shems fm,1
2017-12-27 6:19:43,151966444824649_1763432433678034,A7la ikibb Shems FM 💟💝😍😉,1
2017-12-17 12:40:10,151966444824649_1753006731387271,Bravo  shems,1
2017-09-28 9:25:29,151966444824649_1662841390403806,Bravo  shems Fm.,1
2017-09-27 16:48:49,151966444824649_1662153423805936,Thanks shems fm,1
2017-12-27 5:54:17,151966444824649_1763432433678034,Ahla w sahla ya a7la shams,1
2017-09-21 6:19:02,151966444824649_1655258814495397,Toujours de bon sujet je vous suis pour votre bon travail bravoooo,1
2017-09-18 2:21:05,151966444824649_1651750764846202,Tres belle emission bravo,1
2017-09-18 2:26:22,151966444824649_1651750764846202,Bravo hamza j aime bien votre travaille,1
2017-09-18 2:28:23,151966444824649_1651750764846202,Félicitations hamza vous était le meilleur,1
2017-06-26 18:01:43,151966444824649_1563087433712536,Bon travail,1
2017-09-16 9:44:03,151966444824649_1650089115012367,Bravo shems fm,1
2017-06-28 1:01:06,151966444824649_1564541233567156,صباح الورد والياسمين لكل العاملين والعاملات بي شمس فم,1
2017-06-27 1:17:52,151966444824649_1563393460348600,صباح الفل يا شمس,1
2017-06-25 1:56:51,151966444824649_1561164770571469,أحلى عيد لأحلى شمس وأحلى الأحبة,1
2017-06-25 2:35:25,151966444824649_1561164770571469,عيد مبروك يا شمس اف ام,1
2017-06-24 5:40:24,151966444824649_1560111590676787,انشاء الله ايامك ورد يا شمس اف ام,1
2017-06-23 18:31:36,151966444824649_1559838174037462,شكرا. لشمس ف م على اللفة الجميلة  للناجحين في تونس,1
2017-06-18 2:22:09,151966444824649_1553655747989038,واذاعة شمس دايما مشرقة بنرورها يعم علا طول البلاد بالمعنا والفكرة والنغم ايامكم زينة مثل هده المزهرية,1
2017-12-31 9:27:46,151966444824649_1767679866586624,ياشمس افم براس العم نهنيك ونحيي كل العاملين الي فيك انشاءالله عام الفين وثمنطاش يدخل عليك بالفرحة وتبقي زاهية ليل وصباح امشي هك هك وباذن الله يجيك الخير وتجيك البركة وتبقي مليون سنا ديما في العلا وملوكة قالت لبيات انشاءالله علي وصف ماتخلات  وشكرا,1
2017-12-30 6:32:37,151966444824649_1766503060037638,آحلى كريمة واحلى شمس افم,1
2017-12-30 6:35:36,151966444824649_1766503060037638,احلى جو شمس ف م شكرا لكم وبالله نحب غنايات تراث وشكرا لكم,1
2017-12-30 5:36:52,151966444824649_1766464203374857,"عام سعيد.جماعة شمس الكل
وبالتوفيق يا رفيق الطريق
وطاردي كل ضيق....",1
2017-09-28 9:19:11,151966444824649_1662841390403806,برافو  شمس FM,1
2017-09-22 2:54:02,151966444824649_1656141691073776,شمس احلى شمس واحلى صباح معاكم,1
2017-09-21 5:49:59,151966444824649_1655211891166756,تحياتي احلا راديو شمس,1
2017-09-21 1:19:22,151966444824649_1655029521184993,كل عام و جماعمة الماتينال بخير و كل شمس,1
2017-09-21 1:23:08,151966444824649_1655029521184993,صباحكم زين يا جماعة شمس اف ام. من حمزة لمختار وكل العاملين وعامكم مبروك,1
2017-06-16 11:07:38,151966444824649_1551790128175600,شمس افم الحوت عليكم.الأفضل بدون منازع ووكلكم سمحين بعدكم موزايك,1
2017-06-11 1:45:12,151966444824649_1546113092076637,شمس افم شمس الرومنسية,1
2017-06-11 12:07:46,151966444824649_1546113092076637,صباح الورد وكل الورد لكل العاملين بشمستنا,1
2017-06-07 1:56:57,151966444824649_1541641319190481,صباح الورد والياسمين لأحلى شمس أف آم,1
2017-03-16 3:45:49,151966444824649_1451756564845624,صباح الورد احلي شمس😆😊😊😃🎈❤❤🌹😆😊😆,1
2017-03-10 11:43:17,151966444824649_1445816355439645,عسلامة يا أحلا شلة ويا أحلا شمس ‏FM,1
2017-03-07 1:07:27,151966444824649_1441960939158520,احلى صباح لاحلى شموسة وفي نهير بارد كيما اليوم ماتدفينا كان شمس اف ام,1
2017-12-31 9:44:35,151966444824649_1767760493245228,"تبوا علي الباج متاعكم الشعر ؟؟
ياشمس افم براس العم نهنيك ونحيي كل العاملين الي فيك انشاءالله عام الفين وثمنطاش يدخل عليك بالفرحة وتبقي زاهية ليل وصباح امشي هك هك وباذن الله يجيك الخير وتجيك البركة وتبقي مليون سنا ديما في العلا وملوكة قالت لبيات انشاءالله علي وصف ماتخلات  وشكرا",1
2017-12-31 6:46:32,151966444824649_1767527276601883,كل سنة وشمس افم بخير وتالق,1
2018-01-02 18:30:39,151966444824649_1770390122982265,Bravoooo barcha jaw karim m6,1
2017-09-23 6:52:07,151966444824649_1657370177617594,Chems y'a Chems me7lek y'a Chams,1
2017-09-20 16:16:12,151966444824649_1654631104558168,Bravo chams fm,1
2017-06-28 2:29:44,151966444824649_1564541233567156,A7la sbe7 la7la  chams,1
2017-06-25 3:59:59,151966444824649_1561178113903468,Mer6‏ ‏chams fm pour le cadeau     ‎إذاعة_قد_كلمتها‎#,1
2017-03-24 12:18:56,151966444824649_1460245613996719,wahdek chams fm dhima mzahyetna,1
2017-03-24 12:17:49,151966444824649_1460245613996719,Challa dima hamlin jaw,1
2017-03-12 10:19:16,151966444824649_1447688681919079,Ahla 9ahwé m3a ahla chams,1
2017-03-07 18:04:30,151966444824649_1442093949145219,Bravo chams fm,1
2018-01-02 1:40:57,151966444824649_1769765279711416,A7la sbe7 la7le nes chams fm😗😗😗,1
2017-09-29 16:46:17,151966444824649_1664337713587507,Ma7laha Chems F M,1
2017-09-21 3:07:48,151966444824649_1655029521184993,Inchallah 3amkom mabrouk ya a7la groupe,1
2017-12-21 4:04:18,151966444824649_1756947307659880,machallah ma7laha nchalah marbouha,1
2017-09-29 17:27:01,151966444824649_1664337713587507,Seleme  ma7la  jwoukom,1
2017-09-29 16:26:55,151966444824649_1664314803589798,"Ma7lak y'a ta7founa ,",1
2017-09-25 12:13:18,151966444824649_1659783977376214,Ahla a7la shamousa,1
2017-09-25 5:51:53,151966444824649_1659503780737567,ma7la cha3ratek hhhhh,1
2017-09-24 9:45:32,151966444824649_1658554310832514,A7la Afef je t'adore,1
2017-09-21 16:53:00,151966444824649_1655820834439195,Bon soir ye a7la chems,1
2017-09-21 9:46:42,151966444824649_1655438927810719,A7la virage,1
2017-12-30 15:52:18,151966444824649_1766946103326667,Ma7la zenek,1
2017-12-30 16:24:22,151966444824649_1766457493375528,Hhhhhhhhhhhhhhh a7la ziyeda hhhh,1
2017-12-29 16:21:28,151966444824649_1765954193425858,Ma7la lametkoum,1
2017-12-29 16:45:43,151966444824649_1765954193425858,Ma7lakooom,1
2017-03-16 11:32:41,151966444824649_1452058064815474,A7la 3echwiya,1
2017-03-16 14:35:14,151966444824649_1452058064815474,A7ala aida w nefisa,1
2017-03-16 15:11:14,151966444824649_1452058064815474,mnwaryne,1
2017-03-16 18:05:33,151966444824649_1452058064815474,Baravo,1
2017-03-16 18:34:31,151966444824649_1452058064815474,Tebarkala 3likoum,1
2017-03-16 20:42:55,151966444824649_1452058064815474,برافوا  عايده,1
2017-03-16 8:25:18,151966444824649_1451929921494955,أهلا وسهلا شمس شموسة وبرنامج أعطيني حقي مشكورين أختي سماح وأختي ملاك منورين ان شاء الله . نسلم عليكم برشى ونقلكم علاش أنا معنديش حق والسلام 99444213,1
2017-03-16 8:20:01,151966444824649_1451866501501297,Ma7lèekhoum mnawreen ya a7la sa7afeyeen bisou likoum lkhol,1
2017-03-14 4:45:49,151966444824649_1449762291711718,Sbeh ennour a7la radio chams fm,1
2017-03-15 0:46:41,151966444824649_1449762291711718,A7la w ajmel sbe7 l' ennes kol nchallah,1
2017-03-10 3:10:25,151966444824649_1445479342140013,Bjr y a7la warda,1
2017-03-09 4:19:11,151966444824649_1444253748929239,Saba il5ayir ya a7la chemis fm,1
